locality_identifier,household_identifier,treatment_locality,promotion_locality,eligible,enrolled,enrolled_rp,poverty_index,round,age_hh,age_sp,educ_hh,educ_sp,female_hh,indigenous,hhsize,dirtfloor,bathroom,land,school_distance,school,attendance_freq,attendance_rate
19,11142,1,1,1,1,1,46.986087799072266,0,35,35,3,3,0,0,9,1,0,6,33.59120533930792,0,108.14482975006104,92.56546677362432
98,11146,1,1,1,1,1,41.576507568359375,1,42,37,3,3,0,0,9,1,0,3,31.71579500832655,0,116.15632897615433,99.42282802828419
98,11146,1,1,1,1,1,41.576507568359375,0,41,36,3,3,0,0,9,1,0,3,31.71579500832655,0,108.1794490814209,92.59509883808937
98,11150,1,1,1,1,1,42.58114242553711,0,27,26,6,4,0,0,7,1,0,0,31.71579500832655,0,106.45049667358398,91.11521961473042
98,11150,1,1,1,1,1,42.58114242553711,1,28,27,6,4,0,0,7,1,0,0,31.71579500832655,0,116.83064270019531,100
98,11151,1,1,1,1,1,50.309120178222656,0,33,32,3,3,0,0,7,0,0,0,31.71579500832655,0,102.88107490539551,88.0600093670661
98,11151,1,1,1,1,1,50.309120178222656,1,34,34,3,3,0,0,7,0,0,0,31.71579500832655,0,115.96549874544144,99.25948883378656
98,11154,1,1,1,1,1,51.08191680908203,1,35,29,3,2,0,0,6,0,0,0,31.71579500832655,0,108.49423885345459,92.86453994083284
98,11154,1,1,1,1,1,51.08191680908203,0,33,28,3,2,0,0,6,0,0,0,31.71579500832655,0,101.08806705474854,86.52530253912532
98,11158,1,1,1,1,1,55.409584045410156,0,35,36,2,6,0,0,8,0,0,0,31.71579500832655,0,104.54725170135498,89.48615644410917
98,11158,1,1,1,1,1,55.409584045410156,1,36,37,2,6,0,0,8,0,0,0,31.71579500832655,0,115.89474755525589,99.19893007236033
24,11175,0,0,1,0,0,54.21174621582031,1,51,41,0,2,1,1,3,1,1,3,137.96432120495587,0,98.9016342163086,84.65384759553605
24,11175,0,0,1,0,0,54.21174621582031,0,50,41,0,2,1,1,3,1,1,3,137.96432120495587,0,96.52961540222168,82.62354222421845
24,11176,0,0,1,0,0,56.72333908081055,0,36,36,15,3,0,1,8,1,1,0,137.96432120495587,0,105.47807788848877,90.282887648886
24,11176,0,0,1,0,0,56.72333908081055,1,37,37,15,3,0,1,8,1,1,0,137.96432120495587,0,106.82819843292236,91.43850959294926
24,11177,0,0,1,0,0,43.19938278198242,0,29,20,6,6,0,1,4,1,0,0,137.96432120495587,0,103.28871250152588,88.40892262022385
24,11177,0,0,1,0,0,43.19938278198242,1,30,21,6,6,0,1,4,1,0,0,137.96432120495587,1,106.27022647857666,90.96091917535861
24,11178,0,0,1,0,0,47.83616638183594,1,49,41,3,2,1,1,6,1,1,0,137.96432120495587,0,103.83469581604004,88.8762514835215
24,11178,0,0,1,0,0,47.83616638183594,0,48,41,3,2,1,1,6,1,1,0,137.96432120495587,0,102.36416625976563,87.61756667079817
24,11179,0,0,1,0,0,51.31375503540039,0,53,47,3,3,0,1,8,1,1,3,137.96432120495587,0,107.43517589569092,91.958045776899
24,11179,0,0,1,0,0,51.31375503540039,1,54,48,3,3,0,1,8,1,1,3,137.96432120495587,1,103.3712739944458,88.47959029011915
24,11180,0,0,1,0,0,50.193199157714844,0,73,41,0,2,1,1,9,1,1,0,137.96432120495587,0,108.76596641540527,93.0971223829649
24,11180,0,0,1,0,0,50.193199157714844,1,74,41,0,2,1,1,9,1,1,0,137.96432120495587,0,102.99500465393066,88.15752637621883
24,11181,0,0,1,0,0,54.28902816772461,1,53,41,3,2,1,1,7,1,1,3,137.96432120495587,1,104.61244487762451,89.54195788007047
24,11181,0,0,1,0,0,54.28902816772461,0,52,41,3,2,1,1,7,1,1,3,137.96432120495587,0,103.65960121154785,88.72638103819534
24,11184,0,0,1,0,0,44.82225799560547,0,29,31,0,8,0,1,4,1,1,0,137.96432120495587,0,103.0593204498291,88.21257682737786
24,11184,0,0,1,0,0,44.82225799560547,1,30,32,0,8,0,1,4,1,1,0,137.96432120495587,0,102.43730926513672,87.68017268209847
24,11185,0,0,1,0,0,49.536319732666016,1,51,47,3,3,0,1,8,1,1,4,137.96432120495587,0,104.37853050231934,89.34174125034137
24,11185,0,0,1,0,0,49.536319732666016,0,50,46,3,3,0,1,8,1,1,4,137.96432120495587,0,107.41639041900635,91.94196653925175
24,11189,0,0,1,0,0,48.145286560058594,0,34,30,9,3,0,1,6,1,1,1,137.96432120495587,0,105.66691780090332,90.44452325068538
24,11189,0,0,1,0,0,48.145286560058594,1,35,31,9,3,0,1,6,1,1,1,137.96432120495587,0,104.90939331054688,89.79612787011698
24,11193,0,0,1,0,0,39.64451217651367,1,39,26,5,4,0,1,5,1,1,3,137.96432120495587,0,106.9186201095581,91.51590510712767
24,11193,0,0,1,0,0,39.64451217651367,0,38,25,5,4,0,1,5,1,1,3,137.96432120495587,0,103.2545804977417,88.3797076788392
24,11196,0,0,1,0,0,54.48222732543945,1,54,47,4,3,0,1,4,1,1,2,137.96432120495587,0,102.92530727386475,88.09786961284317
24,11196,0,0,1,0,0,54.48222732543945,0,53,46,4,3,0,1,4,1,1,2,137.96432120495587,0,99.42494583129883,85.10177084828501
24,11197,0,0,1,0,0,51.62287521362305,0,25,29,6,0,0,1,4,1,0,1,137.96432120495587,0,102.8013687133789,87.99178566292954
24,11197,0,0,1,0,0,51.62287521362305,1,26,30,6,0,0,1,4,1,0,1,137.96432120495587,0,101.13094425201416,86.56200283989801
24,11200,0,0,1,0,0,46.52241134643555,0,38,49,5,2,0,1,8,1,1,1,137.96432120495587,0,108.69760322570801,93.03860760626141
24,11200,0,0,1,0,0,46.52241134643555,1,39,50,5,2,0,1,8,1,1,1,137.96432120495587,0,105.93830966949463,90.67681835950178
24,11202,0,0,1,0,0,45.363216400146484,1,33,28,6,6,0,1,4,1,1,0,137.96432120495587,0,105.2068042755127,90.05069375976036
24,11202,0,0,1,0,0,45.363216400146484,0,32,27,6,6,0,1,4,1,1,0,137.96432120495587,0,102.10263252258301,87.39370952926575
24,11203,0,0,1,0,0,48.37712478637695,1,29,27,6,9,0,1,6,1,1,0,137.96432120495587,0,103.8605899810791,88.89841533064293
24,11203,0,0,1,0,0,48.37712478637695,0,28,26,6,9,0,1,6,1,1,0,137.96432120495587,0,106.62725257873535,91.26651203345396
24,11204,0,0,1,0,0,51.39103698730469,0,25,22,6,6,0,1,5,1,1,0,137.96432120495587,0,105.24367809295654,90.08225552865215
24,11204,0,0,1,0,0,51.39103698730469,1,26,23,6,6,0,1,5,1,1,0,137.96432120495587,0,101.88520431518555,87.2076040672292
24,11205,0,0,1,0,0,52.45363235473633,0,59,53,2,3,0,1,9,1,1,2,137.96432120495587,0,109.38737154006958,93.62900777732922
24,11205,0,0,1,0,0,52.45363235473633,1,60,54,2,3,0,1,9,1,1,2,137.96432120495587,0,105.33982181549072,90.164548769802
24,11207,0,0,1,0,0,50.772796630859375,0,63,54,0,0,0,1,2,1,1,0,137.96432120495587,0,96.27012062072754,82.40143030606353
24,11207,0,0,1,0,0,50.772796630859375,1,64,55,0,0,0,1,2,1,1,0,137.96432120495587,0,101.48844909667969,86.8680054744833
24,11208,0,0,1,0,0,48.60896301269531,1,40,35,1,2,0,1,6,1,1,1,137.96432120495587,0,107.0572280883789,91.6345451964204
24,11208,0,0,1,0,0,48.60896301269531,0,39,34,1,2,0,1,6,1,1,1,137.96432120495587,0,104.9998083114624,89.87351767028058
24,11209,0,0,1,0,0,40.95826721191406,1,36,29,3,2,0,1,6,1,1,0,137.96432120495587,1,106.09810066223145,90.8135898340428
24,11209,0,0,1,0,0,40.95826721191406,0,35,28,3,2,0,1,6,1,1,0,137.96432120495587,0,105.8746919631958,90.62236543103327
24,11210,0,0,1,0,0,45.05409622192383,1,44,41,3,2,1,1,7,1,1,0,137.96432120495587,0,105.75802326202393,90.52250404323688
24,11210,0,0,1,0,0,45.05409622192383,0,43,41,3,2,1,1,7,1,1,0,137.96432120495587,0,104.7249526977539,89.6382578040708
24,11211,0,0,1,0,0,57.0324592590332,0,23,25,6,9,0,0,3,1,1,0,137.96432120495587,0,98.43219375610352,84.25203480964755
24,11211,0,0,1,0,0,57.0324592590332,1,24,26,6,9,0,0,3,1,1,0,137.96432120495587,0,98.29475021362305,84.1343914077935
24,11215,0,0,1,0,0,56.56877899169922,1,40,46,4,2,0,1,2,1,1,5,137.96432120495587,0,94.87084579467773,81.20373525473991
24,11215,0,0,1,0,0,56.56877899169922,0,39,45,4,2,0,1,2,1,1,5,137.96432120495587,0,95.63776397705078,81.86017107041978
24,11221,0,0,1,0,0,51.777435302734375,0,50,38,5,3,0,1,6,0,1,1,137.96432120495587,0,101.51275444030762,86.88880938608233
24,11221,0,0,1,0,0,51.777435302734375,1,51,39,5,3,0,1,6,0,1,1,137.96432120495587,0,104.8882703781128,89.7780479110019
24,11222,0,0,1,0,0,56.72333908081055,1,39,39,8,8,0,1,5,1,1,0,137.96432120495587,0,105.5754451751709,90.36622818731989
24,11222,0,0,1,0,0,56.72333908081055,0,38,39,8,8,0,1,5,1,1,0,137.96432120495587,0,102.96530342102051,88.13210390808572
24,11226,0,0,1,0,0,57.88253402709961,0,32,29,9,9,0,1,7,1,1,5,137.96432120495587,0,107.1952133178711,91.75265224976108
24,11226,0,0,1,0,0,57.88253402709961,1,33,30,9,9,0,1,7,1,1,5,137.96432120495587,0,101.2126932144165,86.63197503256336
24,11227,0,0,1,0,0,49.536319732666016,1,55,49,2,2,0,1,6,1,1,2,137.96432120495587,0,98.79687881469727,84.56418327529418
24,11227,0,0,1,0,0,49.536319732666016,0,54,48,2,2,0,1,6,1,1,2,137.96432120495587,0,103.45285320281982,88.549417183551
24,11228,0,0,1,0,0,47.79752731323242,1,41,40,4,6,0,1,7,1,1,3,137.96432120495587,0,106.87961483001709,91.48251893493898
24,11228,0,0,1,0,0,47.79752731323242,0,40,39,4,6,0,1,7,1,1,3,137.96432120495587,0,106.37940502166748,91.0543694385494
24,11229,0,0,1,0,0,51.54559326171875,1,84,57,0,0,0,1,6,1,1,5,137.96432120495587,0,106.61058712005615,91.25224740364963
24,11229,0,0,1,0,0,51.54559326171875,0,83,56,0,0,0,1,6,1,1,5,137.96432120495587,0,103.52076053619385,88.60754177467243
24,11230,0,0,1,0,0,39.8763542175293,0,41,24,3,2,0,1,6,1,1,0,137.96432120495587,0,105.7144193649292,90.48518173113882
24,11230,0,0,1,0,0,39.8763542175293,1,42,25,3,2,0,1,6,1,1,0,137.96432120495587,0,106.33844184875488,91.01930742744867
24,11232,0,0,1,0,0,49.690879821777344,1,44,45,0,2,0,1,3,1,1,4,137.96432120495587,0,83.02263641357422,71.06238097707171
24,11232,0,0,1,0,0,49.690879821777344,0,43,43,0,2,0,1,3,1,1,4,137.96432120495587,0,98.62130928039551,84.4139063186294
24,11233,0,0,1,0,0,51.174652099609375,0,81,52,0.5,0,0,1,5,1,1,4,137.96432120495587,0,101.60549449920654,86.96818929597198
24,11233,0,0,1,0,0,51.174652099609375,1,82,53,0.5,0,0,1,5,1,1,4,137.96432120495587,0,102.99707508087158,88.15929853709467
24,11234,0,0,1,0,0,50.85007858276367,0,56,51,2,3,0,1,7,1,1,6,137.96432120495587,0,104.66168022155762,89.58410037179625
24,11234,0,0,1,0,0,50.85007858276367,1,57,52,2,3,0,1,7,1,1,6,137.96432120495587,0,105.32045841217041,90.14797486173065
24,11235,0,0,1,0,0,47.140647888183594,0,48,40,3,0,0,1,8,1,1,6,137.96432120495587,0,107.34326457977295,91.87937522113238
24,11235,0,0,1,0,0,47.140647888183594,1,49,41,3,0,0,1,8,1,1,6,137.96432120495587,0,107.4738130569458,91.99111686198584
24,11236,0,0,1,0,0,40.108192443847656,0,42,31,3,3,0,1,6,1,0,3,137.96432120495587,0,104.91146278381348,89.79789921470498
24,11236,0,0,1,0,0,40.108192443847656,1,43,32,3,3,0,1,6,1,0,3,137.96432120495587,0,107.10628128051758,91.67653177717092
24,11237,0,0,1,0,0,52.009273529052734,1,58,55,2,2,0,1,8,0,1,5,137.96432120495587,0,103.28422832489014,88.4050844348539
24,11237,0,0,1,0,0,52.009273529052734,0,57,54,2,2,0,1,8,0,1,5,137.96432120495587,0,104.26202869415283,89.24202271291497
24,11238,0,0,1,0,0,45.672332763671875,0,34,33,9,6,0,1,4,1,1,0,137.96432120495587,0,101.56222724914551,86.93115513347742
24,11238,0,0,1,0,0,45.672332763671875,1,35,34,9,6,0,1,4,1,1,0,137.96432120495587,0,101.55753707885742,86.9271406299365
24,11241,0,0,1,0,0,42.890262603759766,1,32,23,3,6,0,1,5,1,1,5,137.96432120495587,0,104.53869152069092,89.47882944455988
24,11241,0,0,1,0,0,42.890262603759766,0,31,22,3,6,0,1,5,1,1,5,137.96432120495587,1,103.7340202331543,88.79007924261028
24,11242,0,0,1,0,0,42.812984466552734,0,21,22,4,6,0,0,4,1,1,0,137.96432120495587,0,100.99368667602539,86.44451861417052
24,11242,0,0,1,0,0,42.812984466552734,1,23,23,4,6,0,0,4,1,1,0,137.96432120495587,0,104.18837928771973,89.1789832527777
18,11244,0,0,1,0,0,53.20711135864258,1,37,36,6,6,0,0,7,1,0,0,31.472606448284008,0,106.73983573913574,91.36287644419275
18,11244,0,0,1,0,0,53.20711135864258,0,36,35,6,6,0,0,7,1,0,0,31.472606448284008,0,105.10524940490723,89.96376890147118
18,11254,0,0,1,0,0,56.877899169921875,1,28,30,6,6,0,0,4,0,0,2,31.472606448284008,0,84.73187255859375,72.52538426586273
18,11254,0,0,1,0,0,56.877899169921875,0,28,30,6,6,0,0,4,0,0,2,31.472606448284008,1,96.99840354919434,83.0247966692322
18,11255,0,0,1,0,0,46.21329116821289,0,72,57,0,0,0,0,5,1,0,2,31.472606448284008,0,99.63897323608398,85.28496542792485
18,11255,0,0,1,0,0,46.21329116821289,1,73,58,0,0,0,0,5,1,0,2,31.472606448284008,0,89.08112335205078,76.24808123383016
18,11256,0,0,1,0,0,52.009273529052734,1,79,60,0,0,0,0,4,0,0,4,31.472606448284008,0,87.56829261779785,74.95318915818261
18,11256,0,0,1,0,0,52.009273529052734,0,78,59,0,0,0,0,4,0,0,4,31.472606448284008,0,94.66291236877441,81.02575675432466
18,11257,0,0,1,0,0,41.42194747924805,0,44,44,0,0,0,0,8,1,0,0,31.472606448284008,0,107.22833251953125,91.7810002934718
18,11257,0,0,1,0,0,41.42194747924805,1,45,45,0,0,0,0,8,1,0,0,31.472606448284008,0,106.01434707641602,90.7419018043618
18,11259,0,0,1,0,0,56.18238067626953,0,40,40,0,0,0,0,9,1,0,1,31.472606448284008,0,109.4977674484253,93.72350003193318
18,11259,0,0,1,0,0,56.18238067626953,1,41,41,0,0,0,0,9,1,0,1,31.472606448284008,0,105.71361923217773,90.48449686565064
18,11260,0,0,1,0,0,54.48222732543945,0,83,41,0,2,0,0,1,0,0,7,31.472606448284008,0,85.3314266204834,73.03856646535485
18,11260,0,0,1,0,0,54.48222732543945,1,84,41,0,2,0,0,1,0,0,7,31.472606448284008,0,91.46056747436523,78.28474222218101
18,11263,0,0,1,0,0,48.53168487548828,1,31,33,6,3,0,0,7,0,0,0,31.472606448284008,0,106.46506595611572,91.12769004388755
18,11263,0,0,1,0,0,48.53168487548828,0,30,32,6,3,0,0,7,0,0,0,31.472606448284008,0,103.20551681518555,88.33771211892257
79,11266,0,0,1,0,0,56.877899169921875,0,28,24,6,5,0,0,4,0,1,0,29.92169888997671,0,97.48450469970703,83.44087000348588
79,11266,0,0,1,0,0,56.877899169921875,1,29,26,6,5,0,0,4,0,1,0,29.92169888997671,0,102.61908721923828,87.83576367252726
79,11267,0,0,1,0,0,57.72797393798828,1,78,74,0,0,0,0,8,1,1,2,29.92169888997671,0,101.80574321746826,87.1395901490646
79,11267,0,0,1,0,0,57.72797393798828,0,77,73,0,0,0,0,8,1,1,2,29.92169888997671,0,106.02946472167969,90.75484159902035
79,11268,0,0,1,0,0,52.241111755371094,0,48,47,5,0,0,0,6,0,1,3,29.92169888997671,0,98.3706226348877,84.19933363485917
79,11268,0,0,1,0,0,52.241111755371094,1,49,48,5,0,0,0,6,0,1,3,29.92169888997671,0,104.84493160247803,89.7409525269202
79,11269,0,0,1,0,0,54.01854705810547,1,23,20,8,8,0,0,4,0,0,0,29.92169888997671,0,107.23831939697266,91.78954845961262
79,11269,0,0,1,0,0,54.01854705810547,0,22,20,8,8,0,0,4,0,0,0,29.92169888997671,0,98.77982711791992,84.54958804891928
79,11272,0,0,1,0,0,50.07727813720703,0,28,20,6,2,0,0,5,1,1,0,29.92169888997671,0,102.48262405395508,87.71895941456098
79,11272,0,0,1,0,0,50.07727813720703,1,29,21,6,2,0,0,5,1,1,0,29.92169888997671,0,94.2752799987793,80.69396677094689
79,11273,0,0,1,0,0,37.86708068847656,0,30,25,3,3,0,0,6,1,0,0,29.92169888997671,1,104.23170757293701,89.21606965769328
79,11273,0,0,1,0,0,37.86708068847656,1,31,26,3,3,0,0,6,1,0,0,29.92169888997671,0,98.86698913574219,84.62419349129962
79,11274,0,0,1,0,0,38.56259536743164,0,34,40,2,2,0,0,6,1,0,0,29.92169888997671,0,103.00207138061523,88.16357506902857
79,11274,0,0,1,0,0,38.56259536743164,1,35,41,2,2,0,0,6,1,0,0,29.92169888997671,0,101.39050102233887,86.7841678167618
79,11275,0,0,1,0,0,53.091190338134766,0,30,29,0,3,0,0,5,0,1,1,29.92169888997671,0,99.76786231994629,85.39528672795662
79,11275,0,0,1,0,0,53.091190338134766,1,31,29,0,3,0,0,5,0,1,1,29.92169888997671,0,102.81727504730225,88.00540052762233
79,11276,0,0,1,0,0,48.91808319091797,0,27,25,0,2,0,0,6,0,1,0,29.92169888997671,0,102.59154605865479,87.81219009632588
79,11276,0,0,1,0,0,48.91808319091797,1,28,25,0,2,0,0,6,0,1,0,29.92169888997671,0,102.17574787139893,87.45629186821901
79,11278,0,0,1,0,0,52.086551666259766,1,28,27,6,4,0,0,5,1,0,0,29.92169888997671,0,102.20293045043945,87.47955852019686
79,11278,0,0,1,0,0,52.086551666259766,0,28,26,6,4,0,0,5,1,0,0,29.92169888997671,0,102.29471778869629,87.55812295854577
79,11279,0,0,1,0,0,54.25038528442383,0,65,53,0,0,0,0,4,1,0,3,29.92169888997671,0,97.4659481048584,83.42498667491749
79,11279,0,0,1,0,0,54.25038528442383,1,66,54,0,0,0,0,4,1,0,3,29.92169888997671,0,102.03385257720947,87.33483803478117
79,11280,0,0,1,0,0,46.754249572753906,0,41,22,2,0,0,0,7,1,0,0,29.92169888997671,0,105.63936424255371,90.42093906274224
79,11280,0,0,1,0,0,46.754249572753906,1,42,23,2,0,0,0,7,1,0,0,29.92169888997671,0,101.20934104919434,86.62910578084592
79,11283,0,0,1,0,0,56.70556640625,0,27,26,6,3,0,0,5,0,1,0,29.92169888997671,0,99.47906303405762,85.14809191740525
79,11283,0,0,1,0,0,56.70556640625,1,28,26,6,3,0,0,5,0,1,0,29.92169888997671,0,94.99914932250977,81.31355535404494
82,11284,1,1,1,1,1,55.873260498046875,0,52,48,3,4,0,0,10,0,0,0,33.79303696271848,0,107.16295719146729,91.72504294653524
82,11284,1,1,1,1,1,55.873260498046875,1,52,49,3,4,0,0,10,0,0,0,33.79303696271848,0,111.8313512802124,95.72090737118357
82,11286,1,1,1,1,1,57.109737396240234,1,43,38,5,3,0,0,10,0,0,0,33.79303696271848,0,114.78759837150574,98.25127699251614
82,11286,1,1,1,1,1,57.109737396240234,0,42,37,5,3,0,0,10,0,0,0,33.79303696271848,0,108.07078742980957,92.50209100290168
82,11294,1,1,1,1,1,46.59968948364258,1,43,43,6,2,0,0,8,1,0,0,33.79303696271848,0,111.99692440032959,95.86262799882925
82,11294,1,1,1,1,1,46.59968948364258,0,42,42,6,2,0,0,8,1,0,0,33.79303696271848,0,106.36959648132324,91.04597391823252
82,11299,1,1,1,1,1,49.61360168457031,0,50,60,0,0,0,0,6,0,0,0,33.79303696271848,0,100.08828353881836,85.6695480103278
82,11299,1,1,1,1,1,49.61360168457031,1,51,61,0,0,0,0,6,0,0,0,33.79303696271848,0,111.17426776885986,95.15848342472056
91,11303,1,1,1,1,1,57.187015533447266,1,44,41,0,2,1,0,4,0,0,0,41.265268457844165,0,109.21264743804932,93.47945445982447
91,11303,1,1,1,1,1,57.187015533447266,0,44,41,0,2,1,0,4,0,0,0,41.265268457844165,0,94.52341270446777,80.9063534359122
91,11305,1,1,1,1,1,48.76352310180664,1,32,26,4,3,0,0,6,1,1,3,41.265268457844165,0,116.23032265901566,99.48616216832757
91,11305,1,1,1,1,1,48.76352310180664,0,31,25,4,3,0,0,6,1,1,3,41.265268457844165,0,103.21732711791992,88.34782102739162
91,11306,1,1,1,1,1,53.23029327392578,1,62,54,0,0,0,0,7,0,1,8,41.265268457844165,0,113.764652967453,97.37569728122605
91,11306,1,1,1,1,1,53.23029327392578,0,62,54,0,0,0,0,7,0,1,8,41.265268457844165,0,99.81418800354004,85.43493872551741
91,11311,1,1,1,1,1,56.877899169921875,0,56,54,0,0,0,0,7,1,0,1,41.265268457844165,0,104.20866870880127,89.1963497763306
91,11311,1,1,1,1,1,56.877899169921875,1,57,55,0,0,0,0,7,1,0,1,41.265268457844165,0,112.43819046020508,96.24032519339818
91,11312,1,1,1,1,0,57.57341766357422,1,31,30,6,6,0,0,4,1,0,0,41.265268457844165,0,106.44373035430908,91.1094280525867
91,11312,1,1,1,1,0,57.57341766357422,0,30,29,6,6,0,0,4,1,0,0,41.265268457844165,0,99.7819938659668,85.40738248100041
91,11318,1,1,1,1,1,57.72797393798828,0,47,49,0,0,0,0,8,1,1,2,41.265268457844165,0,106.21552848815918,90.91410098695076
91,11318,1,1,1,1,1,57.72797393798828,1,48,50,0,0,0,0,8,1,1,2,41.265268457844165,1,115.94100648164749,99.23852492977313
91,11319,1,1,1,1,1,56.298301696777344,1,38,36,0,0,0,0,5,1,1,5,41.265268457844165,0,113.3676860332489,97.0359174725822
91,11319,1,1,1,1,1,56.298301696777344,0,37,35,0,0,0,0,5,1,1,5,41.265268457844165,0,100.63021087646484,86.13340520149053
91,11320,1,1,1,1,1,53.78670883178711,1,66,41,0,2,1,0,1,1,0,0,41.265268457844165,0,111.03022193908691,95.03518886222929
91,11320,1,1,1,1,1,53.78670883178711,0,66,41,0,2,1,0,1,1,0,0,41.265268457844165,0,90.0507926940918,77.0780598418648
117,11351,0,0,1,0,0,57.109737396240234,1,24,28,9,2,1,0,2,0,0,0,31.974944999274317,0,103.91248226165771,88.94283200025912
117,11351,0,0,1,0,0,57.109737396240234,0,23,41,9,2,1,0,2,0,0,0,31.974944999274317,0,91.34314727783203,78.1842375995757
130,11354,0,0,1,0,0,54.327667236328125,1,55,41,0,2,1,0,1,1,0,0,28.87126420509094,0,69.20880126953125,59.2385693256274
130,11354,0,0,1,0,0,54.327667236328125,0,54,41,0,2,1,0,1,1,0,0,28.87126420509094,0,90.46817588806152,77.43531474034276
130,11357,0,0,1,0,0,48.145286560058594,1,40,37,4,1,0,0,6,0,1,0,28.87126420509094,0,103.22711849212646,88.35620185452758
130,11357,0,0,1,0,0,48.145286560058594,0,39,36,4,1,0,0,6,0,1,0,28.87126420509094,0,99.851348876953125,85.46674619704562
130,11363,0,0,1,0,0,54.25038528442383,1,85,41,0,2,1,0,4,0,0,0,28.87126420509094,0,103.30818462371826,88.42558958510767
130,11363,0,0,1,0,0,54.25038528442383,0,84,41,0,2,1,0,4,0,0,0,28.87126420509094,0,93.69049835205078,80.19342886991939
130,11367,0,0,1,0,0,56.64605712890625,0,28,20,3,6,0,0,3,1,0,0,28.87126420509094,0,98.69807624816895,84.47961422367828
130,11367,0,0,1,0,0,56.64605712890625,1,29,21,3,6,0,0,3,1,0,0,28.87126420509094,0,99.37454986572266,85.05863493427185
130,11372,0,0,1,0,0,57.57341766357422,0,27,23,9,6,0,0,5,0,1,0,28.87126420509094,0,99.74678993225098,85.37725003209644
130,11372,0,0,1,0,0,57.57341766357422,1,28,24,9,6,0,0,5,0,1,0,28.87126420509094,0,93.81872177124023,80.30318040104677
130,11381,0,0,1,0,0,56.105098724365234,0,41,34,2,1,0,0,5,0,1,0,28.87126420509094,0,97.75334358215332,83.67097990978517
130,11381,0,0,1,0,0,56.105098724365234,1,42,35,2,1,0,0,5,0,1,0,28.87126420509094,0,92.3194751739502,79.01991552922944
130,11385,0,0,1,0,0,55.873260498046875,0,48,41,2,2,1,0,7,0,1,0,28.87126420509094,1,99.18692779541016,84.89804173202955
130,11385,0,0,1,0,0,55.873260498046875,1,49,50,2,2,1,0,7,0,1,0,28.87126420509094,0,93.03666877746582,79.63379009752745
130,11388,0,0,1,0,0,57.457496643066406,1,49,31,0,2,0,0,5,0,1,3,28.87126420509094,0,102.42200469970703,87.66707289502551
130,11388,0,0,1,0,0,57.457496643066406,0,48,30,0,2,0,0,5,0,1,3,28.87126420509094,0,97.97676467895508,83.86221492453647
130,11389,0,0,1,0,0,54.044124603271484,0,60,58,0,0,0,0,7,0,1,0,28.87126420509094,0,101.42219257354736,86.81129387759313
130,11389,0,0,1,0,0,54.044124603271484,1,61,59,0,0,0,0,7,0,1,0,28.87126420509094,0,102.40429592132568,87.65191524633673
21,11391,1,1,1,1,1,44.51313781738281,0,36,35,3,1,0,0,8,1,1,0,25.682349253437526,0,106.78691959381104,91.40317739057727
21,11391,1,1,1,1,1,44.51313781738281,1,37,36,3,1,0,0,8,1,1,0,25.682349253437526,0,108.42841053009033,92.80819485717771
21,11396,1,1,1,1,1,56.955177307128906,0,45,41,4,2,1,0,2,1,1,1,25.682349253437526,0,91.46216201782227,78.28610705543039
21,11396,1,1,1,1,1,56.955177307128906,1,46,41,4,2,1,0,2,1,1,1,25.682349253437526,0,85.52555465698242,73.20472838316367
21,11400,1,1,1,1,1,55.795982360839844,0,32,22,0,4,0,0,4,1,1,1,25.682349253437526,0,100.61861228942871,86.12347750891941
21,11400,1,1,1,1,1,55.795982360839844,1,33,23,0,4,0,0,4,1,1,1,25.682349253437526,0,114.65918898582458,98.14136628526217
21,11404,1,1,1,1,1,53.091190338134766,1,51,46,0,0,0,0,8,1,1,20,25.682349253437526,0,107.89134120941162,92.34849583621374
21,11404,1,1,1,1,1,53.091190338134766,0,50,45,0,0,0,0,8,1,1,20,25.682349253437526,0,102.81936645507813,88.0071906468304
21,11405,1,1,1,1,1,50,0,42,40,0,0,0,0,3,1,1,5,25.682349253437526,0,95.93416595458984,82.11387332754052
21,11405,1,1,1,1,1,50,1,43,41,0,0,0,0,3,1,1,5,25.682349253437526,0,98.2778148651123,84.11989576853368
21,11409,1,1,1,1,1,48.0680046081543,1,28,38,0,0,0,0,6,1,1,0,25.682349253437526,0,112.85282015800476,96.59522326484309
21,11409,1,1,1,1,1,48.0680046081543,0,27,37,0,0,0,0,6,1,1,0,25.682349253437526,0,104.40729522705078,89.36636212382682
21,11410,1,1,1,1,1,57.187015533447266,1,27,21,6,4,0,0,4,1,1,0,25.682349253437526,0,111.84920024871826,95.73618501418316
21,11410,1,1,1,1,1,57.187015533447266,0,26,20,6,4,0,0,4,1,1,0,25.682349253437526,0,100.58192825317383,86.0920781813055
62,11414,1,1,1,1,1,45.672332763671875,0,23,29,0,0,0,0,4,1,1,9,24.75798393259217,0,99.52588081359863,85.1881651194856
62,11414,1,1,1,1,1,45.672332763671875,1,24,30,0,0,0,0,4,1,1,9,24.75798393259217,0,95.18368721008301,81.47150868144962
62,11415,1,1,1,1,1,40.108192443847656,1,31,25,0,0,0,0,6,1,1,1,24.75798393259217,0,113.02611517906189,96.74355337503671
62,11415,1,1,1,1,1,40.108192443847656,0,30,24,0,0,0,0,6,1,1,1,24.75798393259217,0,104.75655937194824,89.6653112152854
